Step,Time,SpeedX,SpeedY,SpeedZ,TrackPos,Angle,RPM,Gear_State,CurLapTime,DistFromStart,DistRaced,Fuel,Damage,RacePos,Accel,Brake,Steer,Gear_Control,Clutch,Meta
18,01:43:42,0.00,-0.02,-0.00,0.33,-0.00,2558,0,-0.64,1735.94,0.00,55.00,0.00,1,0.70,0.00,-0.21,1,0.00,0
19,01:43:42,0.00,-0.02,-0.00,0.33,-0.00,2798,0,-0.62,1735.94,0.00,55.00,0.00,1,0.70,0.00,-0.21,1,0.00,0
20,01:43:42,0.00,-0.02,-0.00,0.33,-0.00,3048,0,-0.60,1735.94,0.00,55.00,0.00,1,0.70,0.00,-0.21,1,0.00,0
21,01:43:42,0.00,-0.02,-0.00,0.33,-0.00,3308,0,-0.58,1735.94,0.00,55.00,0.00,1,0.70,0.00,-0.21,1,0.00,0
22,01:43:42,0.00,-0.02,-0.00,0.33,-0.00,3584,0,-0.56,1735.94,0.00,55.00,0.00,1,0.70,0.00,-0.21,1,0.00,0
23,01:43:42,0.00,-0.02,-0.00,0.33,-0.00,3877,0,-0.54,1735.94,0.00,55.00,0.00,1,0.70,0.00,-0.21,1,0.00,0
24,01:43:42,0.00,-0.02,-0.00,0.33,-0.00,4188,0,-0.52,1735.94,0.00,55.00,0.00,1,0.70,0.00,-0.21,1,0.00,0
25,01:43:43,0.00,-0.02,-0.00,0.33,-0.00,4514,0,-0.50,1735.94,0.00,55.00,0.00,1,0.70,0.00,-0.21,1,0.00,0
26,01:43:43,0.00,-0.02,-0.00,0.33,-0.00,4842,0,-0.48,1735.94,0.00,55.00,0.00,1,0.70,0.00,-0.21,1,0.00,0
27,01:43:43,0.00,-0.02,-0.00,0.33,-0.00,5169,0,-0.46,1735.94,0.00,55.00,0.00,1,0.70,0.00,-0.21,1,0.00,0
28,01:43:43,0.00,-0.02,-0.00,0.33,-0.00,5495,0,-0.44,1735.94,0.00,55.00,0.00,1,0.70,0.00,-0.21,1,0.00,0
29,01:43:43,0.00,-0.02,-0.00,0.33,-0.00,5818,0,-0.42,1735.94,0.00,55.00,0.00,1,0.70,0.00,-0.21,1,0.00,0
30,01:43:43,0.00,-0.02,-0.00,0.33,-0.00,6138,0,-0.40,1735.94,0.00,55.00,0.00,1,0.70,0.00,-0.21,1,0.00,0
31,01:43:43,0.00,-0.02,-0.00,0.33,-0.00,6455,0,-0.38,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,1,0.00,0
32,01:43:43,0.00,-0.02,-0.00,0.33,-0.00,6767,0,-0.36,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,1,0.00,0
33,01:43:43,0.00,-0.02,-0.00,0.33,-0.00,7074,0,-0.34,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,2,0.00,0
34,01:43:43,0.00,-0.02,-0.00,0.33,-0.00,7377,0,-0.32,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,3,0.00,0
35,01:43:44,0.00,-0.02,-0.00,0.33,-0.00,7675,0,-0.30,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,4,0.00,0
36,01:43:44,0.00,-0.02,-0.00,0.33,-0.00,7959,0,-0.28,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,5,0.00,0
37,01:43:44,0.00,-0.02,-0.00,0.33,-0.00,8230,0,-0.26,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,6,0.00,0
38,01:43:44,0.00,-0.02,-0.00,0.33,-0.00,8488,0,-0.24,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,6,0.00,0
39,01:43:44,0.00,-0.02,-0.00,0.33,-0.00,8732,0,-0.22,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,6,0.00,0
40,01:43:44,0.00,-0.02,-0.00,0.33,-0.00,8923,0,-0.20,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,6,0.00,0
41,01:43:44,0.00,-0.02,-0.00,0.33,-0.00,8923,0,-0.18,1735.94,0.00,54.99,0.00,1,0.86,0.00,-0.21,6,0.00,0
42,01:43:45,0.00,-0.02,-0.00,0.33,-0.00,8923,0,-0.16,1735.94,0.00,54.99,0.00,1,0.86,0.00,-0.21,6,0.00,0
43,01:43:45,0.00,-0.02,-0.00,0.33,-0.00,8923,0,-0.14,1735.94,0.00,54.99,0.00,1,0.86,0.00,-0.21,6,0.00,0
44,01:43:45,0.00,-0.02,-0.00,0.33,-0.00,8917,0,-0.12,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,6,0.00,0
45,01:43:45,0.00,-0.02,-0.00,0.33,-0.00,8917,0,-0.10,1735.94,0.00,54.99,0.00,1,0.86,0.00,-0.21,6,0.00,0
46,01:43:45,0.00,-0.02,-0.00,0.33,-0.00,8917,0,-0.08,1735.94,0.00,54.99,0.00,1,0.86,0.00,-0.21,6,0.00,0
47,01:43:45,0.00,-0.02,-0.00,0.33,-0.00,8917,0,-0.06,1735.94,0.00,54.99,0.00,1,0.86,0.00,-0.21,6,0.00,0
48,01:43:45,0.00,-0.02,-0.00,0.33,-0.00,8917,0,-0.04,1735.94,0.00,54.99,0.00,1,0.86,0.00,-0.21,6,0.00,0
49,01:43:45,0.00,-0.02,-0.00,0.33,-0.00,8917,0,-0.02,1735.94,0.00,54.99,0.00,1,0.86,0.00,-0.21,6,0.00,0
50,01:43:45,0.01,0.02,-0.00,0.33,-0.00,8917,0,0.02,1735.94,0.00,54.99,0.00,1,0.86,0.00,-0.21,6,0.00,0
51,01:43:45,0.01,0.02,-0.00,0.33,-0.00,1169,1,0.04,1735.94,0.00,54.99,0.00,1,0.42,0.00,-0.21,5,0.00,0
52,01:43:46,0.01,0.01,-0.00,0.33,-0.00,1188,1,0.06,1735.94,0.00,54.99,0.00,1,0.50,0.00,-0.21,4,0.00,0
53,01:43:46,0.01,0.01,-0.00,0.33,-0.00,1208,1,0.08,1735.94,0.00,54.99,0.00,1,0.50,0.00,-0.21,3,0.00,0
54,01:43:46,0.01,0.01,-0.00,0.33,-0.00,1227,1,0.10,1735.94,0.00,54.99,0.00,1,0.50,0.00,-0.21,2,0.00,0
55,01:43:46,0.01,0.01,-0.00,0.33,-0.00,1246,1,0.12,1735.94,0.00,54.99,0.00,1,0.50,0.00,-0.21,1,0.00,0
56,01:43:46,0.02,0.00,-0.00,0.33,-0.00,1265,1,0.14,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,1,0.00,0
57,01:43:46,0.02,0.00,0.00,0.33,-0.00,1284,1,0.16,1735.94,0.00,54.99,0.00,1,0.69,0.00,-0.21,1,0.00,0
58,01:43:46,0.02,-0.00,0.00,0.33,-0.00,1304,1,0.18,1735.94,0.00,54.99,0.00,1,0.69,0.00,-0.21,1,0.00,0
59,01:43:46,0.02,-0.00,0.00,0.33,-0.00,1323,1,0.20,1735.94,0.00,54.99,0.00,1,0.69,0.00,-0.21,1,0.00,0
60,01:43:46,0.02,-0.00,0.00,0.33,-0.00,1342,1,0.22,1735.94,0.00,54.99,0.00,1,0.69,0.00,-0.21,1,0.00,0
61,01:43:46,0.32,-0.03,0.00,0.33,-0.00,1152,1,0.24,1735.94,0.00,54.99,0.00,1,0.65,0.00,-0.22,1,0.00,0
62,01:43:47,0.66,-0.06,0.00,0.33,-0.00,1152,1,0.26,1735.95,0.00,54.99,0.00,1,0.81,0.00,-0.25,1,0.00,0
63,01:43:47,1.02,-0.06,0.00,0.33,-0.00,1152,1,0.28,1735.95,0.01,54.99,0.00,1,0.96,0.00,-0.30,1,0.00,0
64,01:43:47,1.35,-0.06,0.00,0.33,-0.00,1152,1,0.30,1735.96,0.02,54.99,0.00,1,0.97,0.00,-0.30,1,0.00,0
65,01:43:47,1.60,-0.08,0.00,0.33,0.00,1152,1,0.32,1735.96,0.02,54.99,0.00,1,0.96,0.00,-0.30,1,0.00,0
66,01:43:47,1.90,-0.09,0.00,0.33,0.00,1152,1,0.34,1735.97,0.03,54.99,0.00,1,0.91,0.00,-0.37,1,0.00,0
67,01:43:47,2.30,-0.11,0.00,0.33,0.00,1152,1,0.36,1735.99,0.05,54.99,0.00,1,0.88,0.00,-0.40,1,0.00,0
68,01:43:47,2.63,-0.12,0.00,0.33,0.00,1152,1,0.38,1736.00,0.06,54.99,0.00,1,0.88,0.00,-0.40,1,0.00,0
69,01:43:47,2.85,-0.14,-0.00,0.33,0.00,1152,1,0.40,1736.02,0.07,54.99,0.00,1,0.88,0.00,-0.40,1,0.00,0
70,01:43:47,3.21,-0.15,-0.00,0.33,0.00,1152,1,0.42,1736.03,0.09,54.99,0.00,1,0.88,0.00,-0.43,1,0.00,0
71,01:43:47,3.56,-0.16,-0.01,0.33,0.00,1152,1,0.44,1736.05,0.11,54.99,0.00,1,0.88,0.00,-0.43,1,0.00,0
72,01:43:48,3.90,-0.18,-0.01,0.33,0.00,1152,1,0.46,1736.07,0.13,54.99,0.00,1,0.88,0.00,-0.44,1,0.00,0
73,01:43:48,4.20,-0.19,-0.01,0.33,0.01,1152,1,0.48,1736.10,0.15,54.99,0.00,1,0.88,0.00,-0.44,1,0.00,0
74,01:43:48,4.56,-0.21,-0.02,0.33,0.01,1152,1,0.50,1736.12,0.18,54.99,0.00,1,0.88,0.00,-0.44,1,0.00,0
75,01:43:48,4.89,-0.23,-0.02,0.33,0.01,1152,1,0.52,1736.15,0.21,54.99,0.00,1,0.88,0.00,-0.44,1,0.00,0
76,01:43:48,5.21,-0.24,-0.02,0.33,0.01,1152,1,0.54,1736.18,0.24,54.99,0.00,1,0.88,0.00,-0.44,1,0.00,0
77,01:43:48,5.53,-0.25,-0.02,0.33,0.01,1152,1,0.56,1736.21,0.27,54.99,0.00,1,0.88,0.00,-0.43,1,0.00,0
78,01:43:48,5.84,-0.26,-0.02,0.33,0.01,1152,1,0.58,1736.24,0.30,54.99,0.00,1,0.88,0.00,-0.43,1,0.00,0
79,01:43:48,6.16,-0.28,-0.03,0.33,0.01,1152,1,0.60,1736.27,0.33,54.99,0.00,1,0.88,0.00,-0.43,1,0.00,0
80,01:43:48,6.49,-0.29,-0.03,0.33,0.01,1152,1,0.62,1736.31,0.37,54.99,0.00,1,0.88,0.00,-0.43,1,0.00,0
81,01:43:48,6.80,-0.31,-0.03,0.33,0.01,1152,1,0.64,1736.34,0.40,54.99,0.00,1,0.88,0.00,-0.43,1,0.00,0
82,01:43:49,7.12,-0.32,-0.03,0.33,0.01,1152,1,0.66,1736.38,0.44,54.99,0.00,1,0.87,0.00,-0.43,1,0.00,0
83,01:43:49,7.44,-0.34,-0.03,0.33,0.02,1222,1,0.68,1736.42,0.48,54.99,0.00,1,0.81,0.00,-0.42,1,0.00,0
84,01:43:49,7.77,-0.35,-0.03,0.33,0.02,1233,1,0.70,1736.47,0.52,54.99,0.00,1,0.81,0.00,-0.42,1,0.00,0
85,01:43:49,8.10,-0.37,-0.03,0.33,0.02,1302,1,0.72,1736.51,0.57,54.99,0.00,1,0.81,0.00,-0.42,1,0.00,0
86,01:43:49,8.44,-0.38,-0.03,0.33,0.02,1333,1,0.74,1736.56,0.61,54.99,0.00,1,0.84,0.00,-0.42,1,0.00,0
87,01:43:49,8.78,-0.40,-0.03,0.33,0.02,1400,1,0.76,1736.60,0.66,54.99,0.00,1,0.81,0.00,-0.40,1,0.00,0
88,01:43:49,9.13,-0.41,-0.03,0.33,0.02,1430,1,0.78,1736.65,0.71,54.99,0.00,1,0.81,0.00,-0.34,1,0.00,0
89,01:43:49,9.48,-0.43,-0.04,0.32,0.03,1494,1,0.80,1736.71,0.76,54.99,0.00,1,0.81,0.00,-0.32,1,0.00,0
90,01:43:49,9.83,-0.44,-0.04,0.32,0.03,1529,1,0.82,1736.76,0.82,54.99,0.00,1,0.81,0.00,-0.27,1,0.00,0
91,01:43:49,10.20,-0.46,-0.04,0.32,0.03,1593,1,0.84,1736.81,0.87,54.99,0.00,1,0.81,0.00,-0.24,1,0.00,0
92,01:43:50,10.56,-0.47,-0.04,0.32,0.03,1632,1,0.86,1736.87,0.93,54.99,0.00,1,0.80,0.00,-0.23,1,0.00,0
93,01:43:50,10.94,-0.49,-0.04,0.32,0.03,1698,1,0.88,1736.93,0.99,54.99,0.00,1,0.80,0.00,-0.22,1,0.00,0
94,01:43:50,11.32,-0.50,-0.05,0.32,0.03,1739,1,0.90,1736.99,1.05,54.99,0.00,1,0.80,0.00,-0.09,1,0.00,0
95,01:43:50,11.70,-0.52,-0.05,0.32,0.04,1794,1,0.92,1737.06,1.12,54.99,0.00,1,0.80,0.00,-0.03,1,0.00,0
96,01:43:50,12.09,-0.53,-0.05,0.32,0.04,1845,1,0.94,1737.12,1.18,54.99,0.00,1,0.80,0.00,-0.03,1,0.00,0
97,01:43:50,12.48,-0.55,-0.05,0.32,0.04,1914,1,0.96,1737.19,1.25,54.99,0.00,1,0.80,0.00,-0.01,1,0.00,0
98,01:43:50,12.89,-0.57,-0.05,0.32,0.04,1960,1,0.98,1737.26,1.32,54.99,0.00,1,0.80,0.00,0.00,1,0.00,0
99,01:43:50,13.34,-0.58,-0.05,0.31,0.05,2037,1,1.00,1737.34,1.40,54.99,0.00,1,0.86,0.00,0.01,1,0.00,0
100,01:43:51,13.74,-0.60,-0.05,0.31,0.05,2087,1,1.02,1737.42,1.48,54.99,0.00,1,0.86,0.00,0.02,1,0.00,0
101,01:43:51,14.17,-0.62,-0.05,0.31,0.05,2158,1,1.04,1737.49,1.55,54.99,0.00,1,0.86,0.00,0.02,1,0.00,0
102,01:43:51,14.59,-0.63,-0.05,0.31,0.05,2211,1,1.06,1737.57,1.63,54.99,0.00,1,0.87,0.00,0.02,1,0.00,0
103,01:43:51,15.03,-0.65,-0.05,0.31,0.06,2282,1,1.08,1737.66,1.71,54.98,0.00,1,0.87,0.00,0.02,1,0.00,0
104,01:43:51,15.45,-0.67,-0.05,0.31,0.06,2337,1,1.10,1737.74,1.80,54.98,0.00,1,0.87,0.00,0.02,1,0.00,0
105,01:43:51,15.91,-0.68,-0.05,0.30,0.06,2409,1,1.12,1737.83,1.89,54.98,0.00,1,0.87,0.00,0.02,1,0.00,0
106,01:43:51,16.34,-0.70,-0.05,0.30,0.07,2457,1,1.14,1737.92,1.98,54.98,0.00,1,0.87,0.00,0.03,1,0.00,0
107,01:43:51,16.79,-0.71,-0.05,0.30,0.07,2542,1,1.16,1738.01,2.07,54.98,0.00,1,0.72,0.00,0.03,1,0.00,0
108,01:43:51,17.25,-0.73,-0.05,0.30,0.07,2595,1,1.18,1738.10,2.16,54.98,0.00,1,0.72,0.00,0.03,1,0.00,0
109,01:43:52,17.71,-0.75,-0.05,0.30,0.08,2666,1,1.20,1738.20,2.26,54.98,0.00,1,0.72,0.00,0.03,1,0.00,0
110,01:43:52,18.18,-0.76,-0.05,0.29,0.08,2728,1,1.22,1738.30,2.36,54.98,0.00,1,0.72,0.00,0.03,1,0.00,0
111,01:43:52,18.64,-0.78,-0.05,0.29,0.08,2810,1,1.24,1738.40,2.46,54.98,0.00,1,0.75,0.00,0.03,1,0.00,0
112,01:43:52,19.12,-0.79,-0.05,0.29,0.09,2873,1,1.26,1738.50,2.56,54.98,0.00,1,0.75,0.00,0.07,1,0.00,0
113,01:43:52,19.61,-0.81,-0.05,0.29,0.09,2945,1,1.28,1738.61,2.67,54.98,0.00,1,0.75,0.00,0.29,1,0.00,0
114,01:43:52,20.09,-0.82,-0.05,0.28,0.09,3009,1,1.30,1738.72,2.78,54.98,0.00,1,0.75,0.00,0.36,1,0.00,0
115,01:43:52,20.59,-0.84,-0.05,0.28,0.10,3096,1,1.32,1738.83,2.89,54.98,0.00,1,0.75,0.00,0.44,1,0.00,0
116,01:43:52,21.08,-0.85,-0.05,0.28,0.10,3160,1,1.34,1738.95,3.01,54.98,0.00,1,0.72,0.00,0.46,1,0.00,0
117,01:43:52,21.59,-0.87,-0.05,0.27,0.10,3247,1,1.36,1739.07,3.12,54.98,0.00,1,0.72,0.00,0.47,1,0.00,0
118,01:43:52,22.09,-0.88,-0.05,0.27,0.11,3316,1,1.38,1739.19,3.24,54.98,0.00,1,0.72,0.00,0.43,1,0.00,0
119,01:43:53,22.62,-0.90,-0.06,0.27,0.11,3392,1,1.40,1739.31,3.37,54.98,0.00,1,0.69,0.00,0.44,1,0.00,0
120,01:43:53,23.15,-0.91,-0.06,0.26,0.12,3477,1,1.42,1739.43,3.49,54.98,0.00,1,0.69,0.00,0.46,1,0.00,0
121,01:43:53,23.68,-0.92,-0.07,0.26,0.12,3562,1,1.44,1739.56,3.62,54.98,0.00,1,0.63,0.00,0.46,1,0.00,0
122,01:43:53,24.23,-0.93,-0.08,0.25,0.13,3651,1,1.46,1739.70,3.75,54.98,0.00,1,0.60,0.00,0.46,1,0.00,0
123,01:43:53,24.79,-0.95,-0.09,0.25,0.13,3739,1,1.48,1739.83,3.89,54.98,0.00,1,0.59,0.00,0.47,1,0.00,0
124,01:43:53,25.35,-0.96,-0.10,0.24,0.13,3832,1,1.50,1739.97,4.03,54.98,0.00,1,0.59,0.00,0.47,1,0.00,0
125,01:43:53,25.93,-0.96,-0.11,0.24,0.14,3924,1,1.52,1740.11,4.17,54.98,0.00,1,0.58,0.00,0.47,1,0.00,0
126,01:43:53,26.52,-0.97,-0.12,0.23,0.14,4013,1,1.54,1740.25,4.31,54.98,0.00,1,0.58,0.00,0.47,1,0.00,0
127,01:43:53,27.12,-0.98,-0.12,0.23,0.15,4107,1,1.56,1740.40,4.46,54.98,0.00,1,0.58,0.00,0.47,1,0.00,0
128,01:43:53,27.73,-0.99,-0.13,0.22,0.15,4204,1,1.58,1740.55,4.61,54.98,0.00,1,0.56,0.00,0.47,1,0.00,0
129,01:43:54,28.35,-1.00,-0.13,0.22,0.16,4300,1,1.60,1740.70,4.76,54.98,0.00,1,0.57,0.00,0.47,1,0.00,0
130,01:43:54,28.98,-1.00,-0.13,0.21,0.16,4389,1,1.62,1740.86,4.92,54.98,0.00,1,0.57,0.00,0.47,1,0.00,0
131,01:43:54,29.60,-1.01,-0.13,0.20,0.17,4480,1,1.64,1741.02,5.08,54.98,0.00,1,0.57,0.00,0.47,1,0.00,0
132,01:43:54,30.23,-1.02,-0.12,0.20,0.17,4567,1,1.66,1741.18,5.24,54.98,0.00,1,0.62,0.00,0.47,1,0.00,0
133,01:43:54,30.85,-1.03,-0.11,0.19,0.18,4665,1,1.68,1741.35,5.41,54.98,0.00,1,0.62,0.00,0.47,1,0.00,0
134,01:43:54,31.47,-1.04,-0.10,0.18,0.18,4754,1,1.70,1741.52,5.57,54.98,0.00,1,0.62,0.00,0.47,1,0.00,0
135,01:43:55,32.09,-1.05,-0.09,0.18,0.19,4839,1,1.72,1741.69,5.75,54.98,0.00,1,0.67,0.00,0.47,1,0.00,0
136,01:43:55,33.33,-1.06,-0.07,0.16,0.20,5019,1,1.76,1742.04,6.10,54.98,0.00,1,0.71,0.00,0.47,1,0.00,0
137,01:43:55,35.79,-1.07,-0.07,0.12,0.22,5383,1,1.84,1742.79,6.85,54.98,0.00,1,0.73,0.00,0.47,1,0.00,0
138,01:43:55,38.23,-1.04,-0.17,0.08,0.25,5730,1,1.92,1743.59,7.64,54.97,0.00,1,0.61,0.00,0.47,1,0.00,0
139,01:43:55,41.33,-1.06,-0.14,0.02,0.28,6138,1,2.03,1744.69,8.75,54.97,0.00,1,0.43,0.00,0.79,1,0.00,0
140,01:43:55,44.51,-1.01,-0.08,-0.07,0.32,6625,1,2.14,1745.93,9.99,54.97,0.00,1,0.63,0.00,1.00,1,0.00,0
141,01:43:55,47.13,-0.93,-0.25,-0.17,0.36,5024,2,2.25,1747.25,11.31,54.97,0.00,1,0.65,0.00,1.00,1,0.00,0
142,01:43:55,46.99,-1.06,-0.09,-0.23,0.38,4995,2,2.31,1748.05,12.11,54.97,0.00,1,0.67,0.00,1.00,1,0.00,0
143,01:43:56,46.78,-0.87,-0.22,-0.35,0.44,4948,2,2.42,1749.35,13.41,54.97,0.00,1,1.00,0.00,1.00,1,0.00,0
144,01:43:56,46.65,-0.90,-0.25,-0.43,0.47,2506,4,2.49,1750.12,14.18,54.97,0.00,1,1.00,0.00,1.00,1,0.00,0
145,01:43:56,40.41,8.11,-0.18,-0.64,0.50,2000,5,2.67,1752.08,16.14,54.97,44.00,1,1.00,0.00,1.00,1,0.00,0
146,01:43:56,39.30,-0.17,-0.06,-0.72,0.19,1439,6,2.84,1753.98,18.04,54.97,49.00,1,1.00,0.00,1.00,1,0.00,0
147,01:43:56,38.04,-0.91,-0.16,-0.76,0.09,1606,6,3.02,1755.85,19.91,54.97,57.00,1,0.96,0.00,1.00,1,0.00,0
148,01:43:56,37.86,0.30,-0.10,-0.76,0.03,1412,6,3.15,1757.23,21.29,54.97,67.00,1,1.00,0.00,1.00,1,0.00,0
149,01:43:56,38.24,-1.12,-0.13,-0.78,0.07,1432,6,3.28,1758.63,22.68,54.97,67.00,1,1.00,0.00,1.00,1,0.00,0
150,01:43:56,38.38,0.08,-0.15,-0.77,0.01,1436,6,3.39,1759.79,23.85,54.97,76.00,1,1.00,0.00,1.00,1,0.00,0
151,01:43:56,38.79,-1.12,0.04,-0.78,0.04,1452,6,3.50,0.03,25.03,54.97,76.00,1,0.95,0.00,1.00,1,0.00,0
152,01:43:57,39.40,-1.16,-0.08,-0.81,0.12,1474,6,3.63,1.33,26.33,54.97,76.00,1,1.00,0.00,1.00,1,0.00,0
153,01:43:57,39.77,-1.17,0.03,-0.85,0.19,1484,6,3.74,2.42,27.42,54.97,76.00,1,1.00,0.00,1.00,1,0.00,0
154,01:43:57,40.37,-1.17,0.16,-0.93,0.28,1511,6,3.88,3.70,28.70,54.97,76.00,1,0.00,0.00,1.00,1,0.00,0
155,01:43:57,40.77,-1.14,0.05,-0.99,0.33,1526,6,3.96,4.55,29.55,54.97,76.00,1,0.00,0.00,1.00,1,0.00,0
156,01:43:57,41.17,-1.18,0.11,-1.07,0.38,1539,6,4.05,5.37,30.38,54.97,76.00,1,0.00,0.00,1.00,1,0.00,0
157,01:43:57,41.67,-1.16,0.17,-1.18,0.45,1560,6,4.16,6.39,31.39,54.96,76.00,1,0.00,0.00,1.00,1,0.00,0
158,01:43:57,42.08,-1.12,0.10,-1.28,0.51,1576,6,4.25,7.17,32.17,54.96,76.00,1,0.00,0.00,1.00,1,0.00,0
159,01:43:57,42.47,-1.12,0.09,-1.42,0.57,1840,5,4.36,8.11,33.11,54.96,76.00,1,0.00,0.00,1.00,1,0.00,0
160,01:43:57,42.30,-1.12,0.18,-1.54,0.63,1921,5,4.45,8.83,33.83,54.96,76.00,2,0.00,0.00,1.00,1,0.00,0
161,01:43:58,42.26,-1.11,0.23,-1.57,0.64,1941,5,4.47,9.00,34.00,54.96,76.00,2,0.00,0.00,1.00,1,0.00,0
162,01:43:58,42.10,-1.05,0.08,-1.70,0.70,2234,4,4.56,9.66,34.66,54.96,76.00,2,0.00,0.00,1.00,1,0.00,0
163,01:43:58,41.89,-1.14,0.20,-1.88,0.76,2327,4,4.67,10.44,35.44,54.96,76.00,2,0.00,0.00,1.00,1,0.00,0
164,01:43:58,41.71,-1.04,0.07,-2.07,0.83,4185,2,4.78,11.15,36.15,54.96,76.00,2,0.00,0.00,1.00,1,0.00,0
165,01:43:58,41.55,-1.09,-0.01,-2.22,0.87,4190,2,4.87,11.67,36.67,54.96,76.00,2,0.00,0.00,1.00,1,0.00,0
166,01:43:58,41.38,-1.13,0.21,-2.38,0.92,5676,1,4.95,12.15,37.15,54.96,76.00,2,0.00,0.00,1.00,1,0.00,0
167,01:43:58,41.35,-1.10,0.16,-2.43,0.94,5657,1,4.98,12.26,37.27,54.96,76.00,2,0.00,0.00,1.00,1,0.00,0
168,01:43:58,41.19,-1.07,0.12,-2.59,0.98,5585,1,5.06,12.70,37.70,54.96,76.00,2,0.00,0.00,1.00,1,0.00,0
169,01:43:58,41.52,-1.07,0.04,-2.81,1.04,6192,1,5.17,13.18,38.18,54.96,76.00,2,0.00,0.00,1.00,1,0.00,0
170,01:43:59,44.04,-1.06,0.24,-3.00,1.08,6504,1,5.26,13.55,38.55,54.96,76.00,2,0.00,0.00,1.00,1,0.00,0
171,01:43:59,47.03,-0.91,0.02,-3.25,1.13,6942,1,5.37,13.99,38.99,54.96,76.00,2,0.00,0.00,1.00,1,0.00,0
172,01:43:59,9.01,14.96,0.10,-3.39,1.31,4673,1,5.48,14.38,39.38,54.96,640.00,2,0.00,0.00,1.00,1,0.00,0
173,01:43:59,8.84,15.07,0.13,-3.39,1.37,4177,1,5.50,14.45,39.45,54.96,641.00,2,0.00,0.00,1.00,1,0.00,0
174,01:43:59,-11.71,13.69,0.12,-3.40,1.62,1761,1,5.59,14.72,39.72,54.96,718.00,2,0.00,0.00,1.00,1,0.00,0
