Step,Time,SpeedX,SpeedY,SpeedZ,TrackPos,Angle,RPM,Gear_State,CurLapTime,DistFromStart,DistRaced,Fuel,Damage,RacePos,Accel,Brake,Steer,Gear_Control,Clutch,Meta
33,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,5599,0,-0.34,1735.94,0.00,55.00,0.00,1,0.40,0.00,-0.21,0,0.00,0
34,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,5716,0,-0.32,1735.94,0.00,55.00,0.00,1,0.70,0.00,-0.21,0,0.00,0
35,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,5966,0,-0.30,1735.94,0.00,55.00,0.00,1,0.50,0.00,-0.21,0,0.00,0
36,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,6123,0,-0.28,1735.94,0.00,55.00,0.00,1,0.30,0.00,-0.21,0,0.00,0
37,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,6190,0,-0.26,1735.94,0.00,54.99,0.00,1,0.60,0.00,-0.21,0,0.00,0
38,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,6390,0,-0.24,1735.94,0.00,54.99,0.00,1,0.40,0.00,-0.21,0,0.00,0
39,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,6498,0,-0.22,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,0,0.00,0
40,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,6738,0,-0.20,1735.94,0.00,54.99,0.00,1,0.50,0.00,-0.21,0,0.00,0
41,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,6887,0,-0.18,1735.94,0.00,54.99,0.00,1,0.30,0.00,-0.21,0,0.00,0
42,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,6945,0,-0.16,1735.94,0.00,54.99,0.00,1,0.60,0.00,-0.21,0,0.00,0
43,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,7134,0,-0.14,1735.94,0.00,54.99,0.00,1,0.40,0.00,-0.21,1,0.00,0
44,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,7234,0,-0.12,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,1,0.00,0
45,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,7464,0,-0.10,1735.94,0.00,54.99,0.00,1,0.50,0.00,-0.21,1,0.00,0
46,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,7603,0,-0.08,1735.94,0.00,54.99,0.00,1,0.30,0.00,-0.21,1,0.00,0
47,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,7652,0,-0.06,1735.94,0.00,54.99,0.00,1,0.60,0.00,-0.21,1,0.00,0
48,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,7829,0,-0.04,1735.94,0.00,54.99,0.00,1,0.40,0.00,-0.21,1,0.00,0
49,01:20:59,0.00,-0.02,-0.00,0.33,-0.00,7916,0,-0.02,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,1,0.00,0
50,01:20:59,0.01,0.02,-0.00,0.33,-0.00,8324,0,0.02,1735.94,0.00,54.99,0.00,1,0.50,0.00,-0.21,1,0.00,0
51,01:20:59,0.01,0.02,-0.00,0.33,-0.00,1169,1,0.04,1735.94,0.00,54.99,0.00,1,0.30,0.00,-0.21,1,0.00,0
52,01:20:59,0.01,0.01,-0.00,0.33,-0.00,1188,1,0.06,1735.94,0.00,54.99,0.00,1,0.60,0.00,-0.21,1,0.00,0
53,01:20:59,0.01,0.01,-0.00,0.33,-0.00,1208,1,0.08,1735.94,0.00,54.99,0.00,1,0.40,0.00,-0.21,1,0.00,0
54,01:20:59,0.01,0.01,-0.00,0.33,-0.00,1227,1,0.10,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,1,0.00,0
55,01:20:59,0.02,0.00,-0.00,0.33,-0.00,1246,1,0.12,1735.94,0.00,54.99,0.00,1,0.50,0.00,-0.21,1,0.00,0
56,01:20:59,0.02,0.00,0.00,0.33,-0.00,1265,1,0.14,1735.94,0.00,54.99,0.00,1,0.30,0.00,-0.21,1,0.00,0
57,01:20:59,0.02,-0.00,0.00,0.33,-0.00,1284,1,0.16,1735.94,0.00,54.99,0.00,1,0.60,0.00,-0.21,1,0.00,0
58,01:20:59,0.02,-0.00,0.00,0.33,-0.00,1304,1,0.18,1735.94,0.00,54.99,0.00,1,0.40,0.00,-0.21,1,0.00,0
59,01:20:59,0.02,-0.00,0.00,0.33,-0.00,1323,1,0.20,1735.94,0.00,54.99,0.00,1,0.70,0.00,-0.21,1,0.00,0
60,01:20:59,0.03,-0.00,0.00,0.33,-0.00,1342,1,0.22,1735.94,0.00,54.99,0.00,1,0.50,0.00,-0.21,1,0.00,0
61,01:20:59,0.26,-0.01,0.00,0.33,-0.00,1152,1,0.24,1735.94,0.00,54.99,0.00,1,0.30,0.00,-0.21,1,0.00,0
62,01:20:59,0.43,0.01,0.00,0.33,-0.00,1152,1,0.26,1735.94,0.00,54.99,0.00,1,0.60,0.00,-0.21,1,0.00,0
63,01:20:59,0.66,-0.04,0.00,0.33,-0.00,1152,1,0.28,1735.95,0.01,54.99,0.00,1,0.40,0.00,-0.21,1,0.00,0
64,01:20:59,0.87,-0.05,0.00,0.33,-0.00,1152,1,0.30,1735.95,0.01,54.99,0.00,1,0.70,0.00,-0.21,1,0.00,0
65,01:21:00,1.12,-0.06,0.00,0.33,-0.00,1152,1,0.32,1735.96,0.02,54.99,0.00,1,0.50,0.00,-0.21,1,0.00,0
66,01:21:00,1.39,-0.08,0.00,0.33,0.00,1152,1,0.34,1735.96,0.02,54.99,0.00,1,0.30,0.00,-0.21,1,0.00,0
67,01:21:00,1.50,-0.07,0.00,0.33,0.00,1152,1,0.36,1735.97,0.03,54.99,0.00,1,0.60,0.00,-0.21,1,0.00,0
68,01:21:00,1.84,-0.09,0.00,0.33,0.00,1152,1,0.38,1735.98,0.04,54.99,0.00,1,0.40,0.00,-0.21,1,0.00,0
69,01:21:00,1.94,-0.09,-0.00,0.33,0.00,1152,1,0.40,1735.99,0.05,54.99,0.00,1,0.70,0.00,-0.21,1,0.00,0
70,01:21:00,2.29,-0.11,-0.00,0.33,0.00,1152,1,0.42,1736.00,0.06,54.99,0.00,1,0.50,0.00,-0.21,1,0.00,0
71,01:21:00,2.58,-0.12,-0.00,0.33,0.00,1152,1,0.44,1736.02,0.08,54.99,0.00,1,0.30,0.00,-0.21,1,0.00,0
72,01:21:00,2.66,-0.12,-0.01,0.33,0.00,1152,1,0.46,1736.03,0.09,54.99,0.00,1,0.60,0.00,-0.21,1,0.00,0
73,01:21:00,2.94,-0.14,-0.01,0.33,0.00,1152,1,0.48,1736.05,0.11,54.99,0.00,1,0.40,0.00,-0.21,1,0.00,0
74,01:21:00,3.10,-0.14,-0.01,0.33,0.00,1152,1,0.50,1736.07,0.12,54.99,0.00,1,0.70,0.00,-0.21,1,0.00,0
75,01:21:00,3.46,-0.16,-0.01,0.33,0.00,1152,1,0.52,1736.08,0.14,54.99,0.00,1,0.50,0.00,-0.21,1,0.00,0
76,01:21:00,3.62,-0.16,-0.01,0.33,0.01,1152,1,0.54,1736.10,0.16,54.99,0.00,1,0.30,0.00,-0.20,1,0.00,0
77,01:21:00,3.80,-0.17,-0.02,0.33,0.01,1152,1,0.56,1736.12,0.18,54.99,0.00,1,0.60,0.00,-0.20,1,0.00,0
78,01:21:00,4.03,-0.18,-0.02,0.33,0.01,1152,1,0.58,1736.15,0.20,54.99,0.00,1,0.40,0.00,-0.20,1,0.00,0
79,01:21:00,4.24,-0.19,-0.02,0.33,0.01,1152,1,0.60,1736.17,0.23,54.99,0.00,1,0.70,0.00,-0.20,1,0.00,0
80,01:21:00,4.54,-0.21,-0.02,0.33,0.01,1152,1,0.62,1736.19,0.25,54.99,0.00,1,0.50,0.00,-0.20,1,0.00,0
81,01:21:00,4.77,-0.21,-0.02,0.33,0.01,1152,1,0.64,1736.22,0.28,54.99,0.00,1,0.30,0.00,-0.20,1,0.00,0
82,01:21:00,4.89,-0.21,-0.02,0.33,0.01,1152,1,0.66,1736.25,0.31,54.99,0.00,1,0.60,0.00,-0.20,1,0.00,0
83,01:21:00,5.18,-0.22,-0.02,0.33,0.01,1152,1,0.68,1736.27,0.33,54.99,0.00,1,0.40,0.00,-0.20,1,0.00,0
84,01:21:00,5.34,-0.23,-0.02,0.33,0.01,1152,1,0.70,1736.30,0.36,54.99,0.00,1,0.70,0.00,-0.19,1,0.00,0
85,01:21:00,5.66,-0.24,-0.02,0.33,0.01,1152,1,0.72,1736.33,0.39,54.99,0.00,1,0.50,0.00,-0.19,1,0.00,0
86,01:21:00,5.90,-0.25,-0.02,0.33,0.01,1152,1,0.74,1736.37,0.43,54.99,0.00,1,0.30,0.00,-0.19,1,0.00,0
87,01:21:00,6.02,-0.25,-0.02,0.33,0.01,1152,1,0.76,1736.40,0.46,54.99,0.00,1,0.60,0.00,-0.19,1,0.00,0
88,01:21:00,6.28,-0.26,-0.02,0.33,0.02,1152,1,0.78,1736.43,0.49,54.99,0.00,1,0.40,0.00,-0.19,1,0.00,0
89,01:21:00,6.48,-0.27,-0.02,0.33,0.02,1152,1,0.80,1736.47,0.53,54.99,0.00,1,0.70,0.00,-0.19,1,0.00,0
90,01:21:00,6.78,-0.27,-0.03,0.33,0.02,1152,1,0.82,1736.51,0.57,54.99,0.00,1,0.50,0.00,-0.19,1,0.00,0
91,01:21:00,7.02,-0.28,-0.03,0.33,0.02,1152,1,0.84,1736.55,0.60,54.99,0.00,1,0.30,0.00,-0.18,1,0.00,0
92,01:21:00,7.14,-0.28,-0.03,0.33,0.02,1152,1,0.86,1736.58,0.64,54.99,0.00,1,0.60,0.00,-0.18,1,0.00,0
93,01:21:00,7.41,-0.29,-0.03,0.33,0.02,1186,1,0.88,1736.62,0.68,54.99,0.00,1,0.40,0.00,-0.18,1,0.00,0
94,01:21:00,7.59,-0.29,-0.03,0.33,0.02,1152,1,0.90,1736.67,0.72,54.99,0.00,1,0.70,0.00,-0.18,1,0.00,0
95,01:21:00,7.92,-0.31,-0.03,0.32,0.02,1289,1,0.92,1736.71,0.77,54.99,0.00,1,0.50,0.00,-0.18,1,0.00,0
96,01:21:00,8.15,-0.31,-0.03,0.32,0.03,1248,1,0.94,1736.75,0.81,54.99,0.00,1,0.30,0.00,-0.17,1,0.00,0
97,01:21:00,8.28,-0.31,-0.03,0.32,0.03,1268,1,0.96,1736.80,0.86,54.99,0.00,1,0.60,0.00,-0.17,1,0.00,0
98,01:21:00,8.56,-0.32,-0.03,0.32,0.03,1346,1,0.98,1736.85,0.90,54.99,0.00,1,0.40,0.00,-0.17,1,0.00,0
99,01:21:00,8.77,-0.32,-0.04,0.32,0.03,1330,1,1.00,1736.90,0.96,54.99,0.00,1,0.70,0.00,-0.17,1,0.00,0
100,01:21:00,9.12,-0.33,-0.04,0.32,0.03,1453,1,1.02,1736.95,1.01,54.99,0.00,1,0.50,0.00,-0.17,1,0.00,0
101,01:21:00,9.37,-0.33,-0.04,0.32,0.03,1411,1,1.04,1737.00,1.06,54.99,0.00,1,0.30,0.00,-0.16,1,0.00,0
102,01:21:00,9.51,-0.33,-0.04,0.32,0.03,1372,1,1.06,1737.05,1.11,54.99,0.00,1,0.60,0.00,-0.16,1,0.00,0
103,01:21:00,9.80,-0.34,-0.04,0.32,0.04,1498,1,1.08,1737.11,1.16,54.99,0.00,1,0.40,0.00,-0.16,1,0.00,0
104,01:21:00,9.98,-0.34,-0.04,0.32,0.04,1479,1,1.10,1737.16,1.22,54.99,0.00,1,0.70,0.00,-0.16,1,0.00,0
105,01:21:00,10.35,-0.35,-0.04,0.32,0.04,1625,1,1.12,1737.22,1.28,54.99,0.00,1,0.50,0.00,-0.15,1,0.00,0
106,01:21:00,10.61,-0.35,-0.04,0.32,0.04,1594,1,1.14,1737.28,1.33,54.99,0.00,1,0.30,0.00,-0.15,1,0.00,0
107,01:21:00,10.75,-0.35,-0.04,0.32,0.04,1581,1,1.16,1737.34,1.39,54.99,0.00,1,0.60,0.00,-0.15,1,0.00,0
108,01:21:00,11.06,-0.35,-0.04,0.32,0.04,1700,1,1.18,1737.40,1.45,54.99,0.00,1,0.40,0.00,-0.15,1,0.00,0
109,01:21:00,11.27,-0.35,-0.04,0.31,0.04,1660,1,1.20,1737.46,1.52,54.99,0.00,1,0.70,0.00,-0.14,1,0.00,0
110,01:21:00,11.65,-0.36,-0.04,0.31,0.05,1784,1,1.22,1737.52,1.58,54.99,0.00,1,0.50,0.00,-0.14,1,0.00,0
111,01:21:00,11.91,-0.36,-0.04,0.31,0.05,1775,1,1.24,1737.59,1.65,54.99,0.00,1,0.30,0.00,-0.14,1,0.00,0
112,01:21:00,12.07,-0.36,-0.04,0.31,0.05,1780,1,1.26,1737.65,1.71,54.99,0.00,1,0.60,0.00,-0.14,1,0.00,0
113,01:21:00,12.40,-0.36,-0.04,0.31,0.05,1886,1,1.28,1737.72,1.78,54.99,0.00,1,0.40,0.00,-0.13,1,0.00,0
114,01:21:00,12.61,-0.36,-0.04,0.31,0.05,1835,1,1.30,1737.79,1.85,54.99,0.00,1,0.70,0.00,-0.13,1,0.00,0
115,01:21:01,13.01,-0.36,-0.04,0.31,0.05,1970,1,1.32,1737.86,1.92,54.99,0.00,1,0.50,0.00,-0.13,1,0.00,0
116,01:21:01,13.28,-0.36,-0.04,0.31,0.05,1978,1,1.34,1737.93,1.99,54.99,0.00,1,0.30,0.00,-0.13,1,0.00,0
117,01:21:01,13.44,-0.36,-0.04,0.31,0.06,1968,1,1.36,1738.01,2.07,54.99,0.00,1,0.60,0.00,-0.12,1,0.00,0
118,01:21:01,13.79,-0.36,-0.04,0.30,0.06,2083,1,1.38,1738.08,2.14,54.99,0.00,1,0.40,0.00,-0.12,1,0.00,0
119,01:21:01,14.03,-0.36,-0.04,0.30,0.06,2083,1,1.40,1738.16,2.22,54.99,0.00,1,0.70,0.00,-0.12,1,0.00,0
120,01:21:01,14.45,-0.36,-0.04,0.30,0.06,2192,1,1.42,1738.24,2.30,54.99,0.00,1,1.00,0.00,-0.11,1,0.00,0
121,01:21:01,15.07,-0.36,-0.04,0.30,0.06,2393,1,1.44,1738.32,2.38,54.99,0.00,1,0.80,0.00,-0.11,1,0.00,0
122,01:21:01,15.59,-0.36,-0.04,0.30,0.06,2401,1,1.46,1738.41,2.47,54.99,0.00,1,1.00,0.00,-0.11,1,0.00,0
123,01:21:01,16.26,-0.36,-0.04,0.30,0.07,2578,1,1.48,1738.50,2.55,54.99,0.00,1,0.80,0.00,-0.11,1,0.00,0
124,01:21:01,16.80,-0.36,-0.04,0.30,0.07,2564,1,1.50,1738.59,2.65,54.99,0.00,1,0.80,0.00,-0.10,1,0.00,0
125,01:21:01,17.34,-0.36,-0.04,0.29,0.07,2646,1,1.52,1738.68,2.74,54.99,0.00,1,0.80,0.00,-0.10,1,0.00,0
126,01:21:01,17.88,-0.36,-0.04,0.29,0.07,2734,1,1.54,1738.78,2.84,54.99,0.00,1,0.80,0.00,-0.10,1,0.00,0
127,01:21:01,18.43,-0.36,-0.04,0.29,0.07,2812,1,1.56,1738.88,2.94,54.99,0.00,1,0.80,0.00,-0.09,1,0.00,0
128,01:21:01,18.99,-0.36,-0.04,0.29,0.07,2891,1,1.58,1738.98,3.04,54.99,0.00,1,0.80,0.00,-0.09,1,0.00,0
129,01:21:01,19.56,-0.35,-0.05,0.29,0.07,2977,1,1.60,1739.09,3.15,54.99,0.00,1,0.80,0.00,-0.09,1,0.00,0
130,01:21:01,20.13,-0.35,-0.05,0.28,0.08,3066,1,1.62,1739.20,3.26,54.99,0.00,1,0.80,0.00,-0.08,1,0.00,0
131,01:21:01,20.72,-0.35,-0.06,0.28,0.08,3153,1,1.64,1739.31,3.37,54.99,0.00,1,0.80,0.00,-0.08,1,0.00,0
132,01:21:01,21.31,-0.34,-0.06,0.28,0.08,3244,1,1.66,1739.43,3.49,54.99,0.00,1,0.80,0.00,-0.08,1,0.00,0
133,01:21:01,21.91,-0.34,-0.07,0.28,0.08,3340,1,1.68,1739.55,3.61,54.99,0.00,1,0.80,0.00,-0.07,1,0.00,0
134,01:21:01,22.52,-0.33,-0.08,0.28,0.08,3436,1,1.70,1739.67,3.73,54.99,0.00,1,0.80,0.00,-0.07,1,0.00,0
135,01:21:01,23.15,-0.32,-0.08,0.27,0.08,3538,1,1.72,1739.80,3.86,54.99,0.00,1,0.80,0.00,-0.07,1,0.00,0
136,01:21:01,23.79,-0.32,-0.09,0.27,0.08,3641,1,1.74,1739.93,3.99,54.99,0.00,1,0.80,0.00,-0.06,1,0.00,0
137,01:21:01,24.45,-0.31,-0.10,0.27,0.09,3749,1,1.76,1740.06,4.12,54.99,0.00,1,0.80,0.00,-0.06,1,0.00,0
138,01:21:01,25.12,-0.30,-0.10,0.27,0.09,3858,1,1.78,1740.20,4.26,54.98,0.00,1,0.80,0.00,-0.06,1,0.00,0
139,01:21:01,25.81,-0.29,-0.11,0.26,0.09,3975,1,1.80,1740.34,4.40,54.98,0.00,1,0.80,0.00,-0.05,1,0.00,0
140,01:21:01,26.51,-0.27,-0.11,0.26,0.09,4093,1,1.82,1740.49,4.54,54.98,0.00,1,0.80,0.00,-0.05,1,0.00,0
141,01:21:01,27.23,-0.26,-0.12,0.26,0.09,4215,1,1.84,1740.63,4.69,54.98,0.00,1,0.80,0.00,-0.05,1,0.00,0
142,01:21:01,27.96,-0.25,-0.12,0.25,0.09,4328,1,1.86,1740.79,4.85,54.98,0.00,1,0.80,0.00,-0.04,1,0.00,0
143,01:21:01,28.70,-0.23,-0.12,0.25,0.09,4440,1,1.88,1740.94,5.00,54.98,0.00,1,0.80,0.00,-0.04,1,0.00,0
144,01:21:01,29.44,-0.22,-0.12,0.25,0.09,4553,1,1.90,1741.10,5.16,54.98,0.00,1,0.80,0.00,-0.04,1,0.00,0
145,01:21:01,30.18,-0.20,-0.11,0.24,0.10,4657,1,1.92,1741.27,5.33,54.98,0.00,1,0.80,0.00,-0.03,1,0.00,0
146,01:21:01,30.93,-0.19,-0.11,0.24,0.10,4750,1,1.94,1741.44,5.50,54.98,0.00,1,0.80,0.00,-0.03,1,0.00,0
147,01:21:01,31.66,-0.17,-0.11,0.24,0.10,4865,1,1.96,1741.61,5.67,54.98,0.00,1,0.80,0.00,-0.03,1,0.00,0
148,01:21:01,32.40,-0.16,-0.10,0.23,0.10,4972,1,1.98,1741.79,5.85,54.98,0.00,1,0.80,0.00,-0.02,1,0.00,0
149,01:21:01,33.21,-0.14,-0.10,0.23,0.10,5087,1,2.01,1741.99,6.05,54.98,0.00,1,0.80,0.00,-0.02,1,0.00,0
150,01:21:01,34.02,-0.12,-0.10,0.22,0.10,5204,1,2.03,1742.19,6.25,54.98,0.00,1,0.80,0.00,-0.02,1,0.00,0
151,01:21:01,34.83,-0.11,-0.09,0.22,0.10,5319,1,2.05,1742.40,6.46,54.98,0.00,1,0.80,0.00,-0.01,1,0.00,0
152,01:21:01,35.64,-0.09,-0.09,0.22,0.10,5435,1,2.07,1742.62,6.68,54.98,0.00,1,0.80,0.00,-0.01,1,0.00,0
153,01:21:01,36.44,-0.07,-0.09,0.21,0.10,5552,1,2.09,1742.84,6.89,54.98,0.00,1,0.80,0.00,-0.00,1,0.00,0
154,01:21:01,37.24,-0.05,-0.10,0.21,0.10,5673,1,2.12,1743.06,7.12,54.98,0.00,1,0.80,0.00,-0.00,1,0.00,0
155,01:21:01,38.04,-0.03,-0.11,0.20,0.10,5782,1,2.14,1743.29,7.35,54.98,0.00,1,0.80,0.00,0.00,1,0.00,0
156,01:21:01,38.83,-0.02,-0.13,0.20,0.10,5895,1,2.16,1743.52,7.58,54.98,0.00,1,0.80,0.00,0.01,1,0.00,0
157,01:21:01,39.63,-0.00,-0.15,0.19,0.10,6002,1,2.18,1743.76,7.82,54.98,0.00,1,0.80,0.00,0.01,1,0.00,0
158,01:21:01,40.41,0.01,-0.17,0.19,0.10,6114,1,2.20,1744.01,8.06,54.98,0.00,1,0.80,0.00,0.01,1,0.00,0
159,01:21:01,41.20,0.03,-0.18,0.18,0.10,6228,1,2.23,1744.25,8.31,54.98,0.00,1,0.80,0.00,0.01,1,0.00,0
160,01:21:01,41.98,0.04,-0.19,0.18,0.10,6326,1,2.25,1744.51,8.57,54.98,0.00,1,0.80,0.00,0.02,1,0.00,0
161,01:21:01,42.75,0.06,-0.18,0.17,0.10,6434,1,2.27,1744.76,8.82,54.98,0.00,1,0.80,0.00,0.02,1,0.00,0
162,01:21:01,43.53,0.07,-0.17,0.17,0.10,6535,1,2.29,1745.03,9.09,54.97,0.00,1,0.80,0.00,0.02,1,0.00,0
163,01:21:01,44.30,0.08,-0.16,0.16,0.10,6632,1,2.31,1745.29,9.35,54.97,0.00,1,0.80,0.00,0.03,1,0.00,0
164,01:21:02,45.06,0.10,-0.14,0.16,0.10,6738,1,2.34,1745.57,9.62,54.97,0.00,1,0.80,0.00,0.03,1,0.00,0
165,01:21:02,45.82,0.11,-0.14,0.15,0.10,6842,1,2.36,1745.84,9.90,54.97,0.00,1,0.80,0.00,0.03,1,0.00,0
166,01:21:02,46.57,0.13,-0.13,0.14,0.10,6952,1,2.38,1746.12,10.18,54.97,0.00,1,0.80,0.00,0.03,1,0.00,0
167,01:21:02,47.32,0.14,-0.13,0.14,0.10,7057,1,2.40,1746.41,10.47,54.97,0.00,1,0.80,0.00,0.03,2,0.00,0
168,01:21:02,47.48,0.16,-0.14,0.13,0.10,5088,2,2.42,1746.70,10.76,54.97,0.00,1,0.80,0.00,0.04,2,0.00,0
169,01:21:02,47.44,0.18,-0.15,0.13,0.09,5078,2,2.45,1746.99,11.05,54.97,0.00,1,0.80,0.00,0.04,2,0.00,0
170,01:21:02,47.42,0.19,-0.17,0.12,0.09,5067,2,2.47,1747.28,11.33,54.97,0.00,1,0.80,0.00,0.04,2,0.00,0
171,01:21:02,47.39,0.20,-0.18,0.12,0.09,5057,2,2.49,1747.57,11.62,54.97,0.00,1,0.80,0.00,0.04,2,0.00,0
172,01:21:02,47.36,0.20,-0.20,0.11,0.09,5046,2,2.51,1747.85,11.91,54.97,0.00,1,0.80,0.00,0.04,2,0.00,0
173,01:21:02,47.33,0.21,-0.21,0.11,0.09,5036,2,2.53,1748.14,12.20,54.97,0.00,1,0.80,0.00,0.04,2,0.00,0
